11646020,37,24/04/2023,430902740,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.5746 0.6318],[0.6042 0.454 ],0.58571177,[0.1717 0.2035],0.188353879,TRUE,TRUE,3942.077203,1.107579106,1.078505164,0.026249991
11644908,13,24/04/2023,151383804,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.4917 1.3154],[0.5516 0.4105],0.984719146,[0.8585 0.9986],0.924150508,TRUE,TRUE,12547.50747,2.065594368,1.478809154,0.284075723
11646030,46,24/04/2023,535717380,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.2004 0.7422],[0.8761 0.6188],0.642400173,[0.1097 0.288 ],0.177822238,TRUE,TRUE,4546.006092,1.790632084,1.728828785,0.034514795
11646043,56,24/04/2023,652178408,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3255 0.9953],[0.219  0.9236],0.854685097,[0.9987 0.301 ],0.47294227,TRUE,TRUE,4241.531692,1.009357814,0.795105479,0.212265989
11646018,35,24/04/2023,407610630,2,3,61,61504,184512,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6068 0.1765],[0.5351 0.2336],0.629927659,[0.1232 0.8442],0.28566202,TRUE,TRUE,4667.152021,0.646981585,0.616959613,0.046403133
11646041,54,24/04/2023,628886214,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8103 1.0367],[0.4204 0.7456],0.829481387,[0.7496 0.3143],0.505271083,TRUE,TRUE,5143.835146,1.461688155,1.257682143,0.139568766
11646053,63,24/04/2023,733701339,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.4304 0.4276],[0.8548 0.4384],0.882851619,[0.4277 0.9981],0.558971819,TRUE,TRUE,3111.445074,1.341922613,1.102516865,0.178405033
11646017,34,24/04/2023,395964578,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.3633 0.619 ],[0.5241 0.4436],0.999139703,[0.996  0.9983],0.996718206,TRUE,TRUE,5987.435748,1.278077919,0.964036255,0.245714021
11646008,26,24/04/2023,302796208,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.5165 0.9806],[0.2299 0.7712],0.879608922,[0.9988 0.3145],0.550583729,TRUE,TRUE,6337.658695,1.145301078,0.917100054,0.199249811
11646044,57,24/04/2023,663824508,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.328  0.3485],[0.2927 0.3863],0.404584492,[0.0792 0.0591],0.068845455,TRUE,TRUE,6294.17243,0.663388708,0.661065541,0.00350197
11646037,51,24/04/2023,593947887,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.7292 0.5585],[0.9332 0.2503],0.753229729,[0.1423 0.6708],0.371520509,TRUE,TRUE,6704.196885,1.062136967,0.944507957,0.110747496
11646010,28,24/04/2023,326088280,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[2.2776 0.8517],[0.973  0.9134],0.654663994,[0.0535 0.2067],0.095196367,TRUE,TRUE,7032.991024,3.006827612,2.945464887,0.020407796
11646062,72,24/04/2023,838516464,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3523 0.6094],[0.4059 0.8126],0.539267936,[0.3505 0.0989],0.191068743,TRUE,TRUE,2641.413498,0.871488589,0.847795626,0.027186773
11646011,29,24/04/2023,337734319,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0118 0.1419],[0.7001 0.2119],0.704962139,[0.137  0.9984],0.242948392,TRUE,TRUE,7502.900827,0.955738691,0.863349521,0.096667814
11646036,50,24/04/2023,582301800,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0346 0.9228],[0.8543 0.5023],0.609641793,[0.0816 0.1684],0.12252114,TRUE,TRUE,7496.221477,1.860415666,1.818568951,0.022493207
11646057,67,24/04/2023,780285819,2,2,86,68121,204363,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6294 0.5799],[0.9757 0.7663],0.700880461,[0.2682 0.421 ],0.341472736,TRUE,TRUE,3731.175311,0.918275559,0.831210714,0.094813419
11646013,30,24/04/2023,349380390,2,2,96,84681,254043,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.799  0.1275],[0.7991 0.4484],0.642163771,[0.0809 0.997 ],0.206968807,TRUE,TRUE,7961.053024,0.702293836,0.668257502,0.04846452
11646034,49,24/04/2023,570655666,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4087 0.2242],[0.3453 0.185 ],0.59897754,[0.1686 0.4778],0.278131743,TRUE,TRUE,7906.638158,0.551402987,0.531502402,0.036090818
11646060,70,24/04/2023,815224200,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8849 0.8533],[0.6847 0.7269],0.822102288,[0.549 0.538],0.543599988,TRUE,TRUE,3652.250178,1.313484094,1.141642627,0.130828739
11646022,39,24/04/2023,454194858,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6158 2.1185],[0.6093 0.8461],0.58575051,[0.1555 0.0227],0.052608291,TRUE,TRUE,8707.900445,2.696707208,2.662449022,0.01270371
11646050,60,24/04/2023,698763000,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.434  0.5681],[0.2366 0.6035],0.693989376,[0.5492 0.1831],0.341654436,TRUE,TRUE,6757.019562,0.842228678,0.78329555,0.069972835
11646069,79,24/04/2023,920039451,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6553 0.8768],[0.9601 0.9515],0.534708214,[0.148  0.1037],0.122647712,TRUE,TRUE,2169.079345,1.446601794,1.423592193,0.015905967
11646006,24,24/04/2023,279504144,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.5622 2.716 ],[0.9378 0.8781],0.793150834,[0.321  0.1711],0.22583652,TRUE,TRUE,10007.41376,3.916819846,3.631462071,0.072854455
11646074,84,24/04/2023,978270216,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6833 1.3699],[0.9242 0.909 ],0.748746972,[0.5559 0.2399],0.345064037,TRUE,TRUE,2326.703505,1.700710353,1.56671094,0.078790261
11646064,74,24/04/2023,861808736,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4922 0.6395],[0.5337 0.4376],0.476731461,[0.0796 0.072 ],0.075305399,TRUE,TRUE,4857.672125,1.102636273,1.095796196,0.006203384
11644290,2,24/04/2023,23288580,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6283 0.4924],[0.4409 0.177 ],0.701073108,[0.162  0.4509],0.288933488,TRUE,TRUE,25253.00066,0.989210256,0.929621729,0.060238485
11646066,76,24/04/2023,885101016,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.7305 0.4401],[0.4129 0.9796],0.443717757,[0.0474 0.0346],0.042587699,TRUE,TRUE,4962.036031,1.151279449,1.145187,0.005291894
11646076,86,24/04/2023,1001562536,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.7845 0.3262],[0.8891 0.4193],0.4151065,[0.0214 0.1293],0.053089007,TRUE,TRUE,3340.892292,1.089657142,1.08471667,0.00453397
11646051,61,24/04/2023,710409111,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8095 0.2497],[0.662 0.233],0.458924193,[0.0216 0.2011],0.06391604,TRUE,TRUE,9040.746926,1.033559626,1.026959667,0.006385659
11646058,68,24/04/2023,791931944,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.2508 0.3366],[0.1828 0.2862],0.63717964,[0.4714 0.2578],0.349,TRUE,TRUE,7920.162734,0.495321206,0.47216386,0.04675218
11646016,33,24/04/2023,384318528,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4544 1.6805],[0.3257 0.8821],0.660069243,[0.5332 0.0418],0.146391391,TRUE,TRUE,12415.87933,1.986297491,1.907483505,0.039678843
11646055,65,24/04/2023,756993575,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8212 0.374 ],[0.4013 0.6232],0.441061967,[0.029  0.0459],0.03428832,TRUE,TRUE,8874.597656,1.183749443,1.178978676,0.004030217
11646081,91,24/04/2023,1059793371,2,2,82,62001,186003,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4213 0.4612],[0.9743 0.6559],0.567791044,[0.1863 0.266 ],0.227951717,TRUE,TRUE,3035.105725,0.73622422,0.704280576,0.043388472
11645730,23,24/04/2023,267851790,2,3,72,85264,255792,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6635 0.1301],[0.7237 0.1092],0.702985189,[0.0832 0.9988],0.233300252,TRUE,TRUE,15454.80213,0.663454702,0.56012168,0.155749929
11646061,71,24/04/2023,826870331,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[2.667  1.2579],[0.8364 0.9586],0.750141891,[0.1172 0.2595],0.162806046,TRUE,TRUE,9326.784721,3.66738907,3.497368676,0.046360065
11645367,21,24/04/2023,244552707,2,3,79,102400,307200,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6861 0.0932],[0.4738 0.123 ],0.735178089,[0.1863 0.9986],0.283446619,TRUE,TRUE,19641.30718,0.622634634,0.523670316,0.158944447
11646082,92,24/04/2023,1071439544,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.5464 1.6753],[0.983  0.9165],0.850277867,[0.4657 0.4585],0.461955964,TRUE,TRUE,4624.745959,2.648815071,2.26583445,0.14458564
11645073,16,24/04/2023,186321168,2,2,137,171396,514188,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.1918 0.2501],[0.4142 0.4475],0.510988661,[0.2573 0.1512],0.197251098,TRUE,TRUE,22196.26792,0.355914649,0.34433495,0.032535046
11646056,66,24/04/2023,768639696,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.589  0.4206],[0.743  0.3753],0.651821543,[0.0545 0.5017],0.148096895,TRUE,TRUE,10877.05662,1.865749917,1.808437077,0.030718393
11646059,69,24/04/2023,803578071,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.1382 1.1891],[0.2497 0.6546],0.59251953,[0.867  0.0384],0.124674783,TRUE,TRUE,10787.18388,1.211526468,1.18719101,0.020086608
11646065,75,24/04/2023,873454875,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.191  0.8807],[0.397  0.8654],0.669627675,[0.1858 0.1144],0.155447159,TRUE,TRUE,9405.400341,1.933078289,1.866739,0.034317953
11646067,77,24/04/2023,896747159,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0906 0.5491],[0.5751 0.3061],0.738083262,[0.1596 0.6154],0.312237543,TRUE,TRUE,9085.788189,1.415660567,1.309705674,0.074844843
11646025,42,24/04/2023,489133050,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.4613 0.5228],[0.3308 0.1928],0.684230742,[0.246  0.3381],0.294927833,TRUE,TRUE,15986.14992,0.870141508,0.827265837,0.049274365
11646085,95,24/04/2023,1106378075,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.4725 1.1005],[0.7453 0.5702],0.976391655,[0.8184 0.9982],0.89530241,TRUE,TRUE,5294.53013,1.804968029,1.313112214,0.272501123
