Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
103,2,2,20,100,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8653758829465186,0.0001,1000,91809,275427,7045288104,1,(HH:MM:SS): 03:01:37,3311,9.489339351654053,9.489337682723999,7032891104,1,(HH:MM:SS): 05:59:05,21,7.662924885749817,7.662909030914307,0.19247013919740155,0.19247166797898163,7033419104,2,(HH:MM:SS): 05:40:06,267411,6.809020996,,0.2824557386171574,,7034455104,2,(HH:MM:SS): 05:40:06,268591,6.808166504,,0.28254578621223586,,,0,00:00,0,,,,,7035411104,1,(HH:MM:SS): 05:59:04,1,9.273388147354126,9.273389816,0.022757243,0.022756896
104,2,2,20,100,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,91809,275427,7045289105,1,(HH:MM:SS): 02:59:51,1021,5.434839248657227,5.434930801391602,7032892105,1,(HH:MM:SS): 05:59:05,1,5.387892723083496,5.387892723083496,0.008638071,0.00865477,7033420105,1,(HH:MM:SS): 05:59:05,1,5.269294738769531,5.269203186035156,0.030459872374071786,0.030493049757691695,7049905105,1,(HH:MM:SS): 03:00:07,1741,5.269203186035156,5.269294738769531,0.030476718,0.030476204513893643,,0,00:00,0,,,,,7035412105,1,(HH:MM:SS): 05:59:04,1,5.369939804077148,5.369893312454224,0.011941373352691652,0.011966571666510497
105,2,2,20,100,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5828193832599118,0.0001,1000,91809,275427,7028109106,1,(HH:MM:SS): 05:59:04,1,6.989265441894531,6.989265441894531,7032893106,1,(HH:MM:SS): 05:59:04,1,6.805249214172363,6.805249214172363,0.026328407362975755,0.026328407362975755,7033421106,1,(HH:MM:SS): 05:59:04,1,6.755161285400391,6.755054473876953,0.033494816,0.033510098,7034457106,1,(HH:MM:SS): 05:59:04,1,6.755161285400391,6.755054473876953,0.033494816,0.033510098,,0,00:00,0,,,,,7035413106,1,(HH:MM:SS): 05:59:05,1,6.806704521179199,6.806704521179199,0.026120187054427643,0.026120187054427643
106,2,2,20,100,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,91809,275427,7028110107,1,(HH:MM:SS): 05:59:04,1,5.776176452636719,5.7761993408203125,7032894107,1,(HH:MM:SS): 05:59:04,1,5.416795492172241,5.416794776916504,0.062217795,0.062221634451550524,7033423107,1,(HH:MM:SS): 05:59:09,121,3.97833252,3.97833252,0.3112515602401284,0.31125428940507044,7034458107,1,(HH:MM:SS): 05:59:09,121,3.97833252,3.97833252,0.3112515602401284,0.31125428940507044,,0,00:00,0,,,,,7051224107,1,(HH:MM:SS): 03:00:06,1741,5.693458557128906,5.693458557128906,0.014320527806946289,0.014324434
107,2,2,20,100,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8637124381894258,0.0001,1000,91809,275427,7045292108,1,(HH:MM:SS): 03:02:05,3921,7.1487884521484375,7.148895263671875,7045543108,1,(HH:MM:SS): 03:00:29,2341,6.658453464508057,6.658450126647949,0.068589942,0.068604325,7048396108,1,(HH:MM:SS): 03:03:49,7961,5.279907227,5.280761719,0.2614262875584575,0.261317795,7034459108,1,(HH:MM:SS): 05:59:31,721,5.280761719,5.279907227,0.26130675790763347,0.26143732257582547,,0,00:00,0,,,,,7051225108,1,(HH:MM:SS): 03:01:04,4381,6.431268692016602,6.431365072727203,0.10036942132707795,0.10036938078963095
108,2,5,10,50,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,93636,280908,7045293109,1,(HH:MM:SS): 02:59:42,921,16.46502113342285,16.46509838104248,7045544109,1,(HH:MM:SS): 02:59:32,901,14.981973052024841,14.981953740119934,0.09007265,0.090078092,7033426109,1,(HH:MM:SS): 05:59:05,1,14.943397521972656,14.943397521972656,0.092415527,0.092419785,7034460109,1,(HH:MM:SS): 05:59:05,1,14.943397521972656,14.943397521972656,0.092415527,0.092419785,,0,00:00,0,,,,,7051226109,1,(HH:MM:SS): 02:59:53,1421,14.573033809661865,14.573033809661865,0.11490949865350511,0.11491365114216949
109,2,5,10,50,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5189698356801346,0.0001,1000,93636,280908,7028173110,1,(HH:MM:SS): 05:59:05,1,30.82009506225586,30.82009506225586,7032897110,1,(HH:MM:SS): 05:59:05,1,27.259044647216797,27.258909225463867,0.11554313534224425,0.11554752928563268,7048398110,2,(HH:MM:SS): 11:22:06,574561,27.97650909423828,,0.092264023,,7049910110,2,(HH:MM:SS): 11:22:06,572471,27.97650909423828,,0.092264023,,,0,00:00,0,,,,,7035417110,1,(HH:MM:SS): 05:59:05,11,29.34616470336914,29.346147775650024,0.04782368,0.047824229
110,2,5,10,50,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,93636,280908,7028174111,1,(HH:MM:SS): 05:59:05,1,17.953142166137695,17.95330810546875,7032898111,1,(HH:MM:SS): 05:59:05,1,14.688285827636719,14.688285827636719,0.1818543132053498,0.18186187518485655,7033428111,2,(HH:MM:SS): 05:40:06,281801,11.843753814697266,,0.3402963277906665,,7049911111,2,(HH:MM:SS): 11:22:06,566921,11.843753814697266,,0.3402963277906665,,,0,00:00,0,,,,,7035418111,1,(HH:MM:SS): 05:59:06,41,10.398588180541992,10.398588180541992,0.42079285707683634,0.42079821058858324
111,2,5,10,50,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8578355517166969,0.0001,1000,93636,280908,7045296112,1,(HH:MM:SS): 03:00:31,2181,33.90368652,33.90368652,7032899112,2,(HH:MM:SS): 05:40:06,312961,25.93768310546875,,0.2349598003881342,,7048400112,2,(HH:MM:SS): 11:22:06,571051,22.55859375,,0.33462711394510675,,7049912112,2,(HH:MM:SS): 11:22:06,570071,22.55859375,,0.33462711394510675,,,0,00:00,0,,,,,7035419112,2,(HH:MM:SS): 05:40:06,329741,32.02380371,,0.055447741,
112,2,5,10,50,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,93636,280908,7028176113,1,(HH:MM:SS): 05:59:05,1,16.77185059,16.771697998046875,7045548113,1,(HH:MM:SS): 02:59:42,1161,15.12725830078125,15.12725830078125,0.098056698,0.098048492,7033430113,1,(HH:MM:SS): 05:59:05,1,15.050430297851562,15.050430297851562,0.10263746861239492,0.10262930446253923,7049913113,1,(HH:MM:SS): 02:59:51,1331,15.050430297851562,15.050430297851562,0.10263746861239492,0.10262930446253923,,0,00:00,0,,,,,7051232113,1,(HH:MM:SS): 02:59:55,1491,14.665091037750244,14.665093421936035,0.12561282593071071,0.12560472865395989
113,2,5,10,50,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.506148004,0.0001,1000,93636,280908,7028237114,1,(HH:MM:SS): 05:59:05,1,27.23486328,27.23510742,7032901114,1,(HH:MM:SS): 05:59:05,1,24.796875,24.79675293,0.089517185,0.089529828,7048402114,1,(HH:MM:SS): 03:00:13,2031,23.73046875,23.73046875,0.12867310898757553,0.12868091972569584,7034471114,1,(HH:MM:SS): 05:59:05,1,23.73046875,23.73046875,0.12867310898757553,0.12868091972569584,,0,00:00,0,,,,,7035421114,1,(HH:MM:SS): 05:59:05,1,24.50793457,24.50793457,0.10012639618480736,0.10013446282102999
114,2,5,10,50,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,93636,280908,7028238115,1,(HH:MM:SS): 05:59:05,1,18.066253662109375,18.066253662109375,7045550115,2,(HH:MM:SS): 11:22:06,622211,13.88671875,,0.2313448593315822,,7048403115,2,(HH:MM:SS): 11:22:06,572521,12.37579345703125,,0.3149773224436017,,7049915115,2,(HH:MM:SS): 11:22:06,567421,12.37579345703125,,0.3149773224436017,,,0,00:00,0,,,,,7051234115,1,(HH:MM:SS): 03:00:29,2531,12.813277244567871,12.81327486038208,0.2907617990861409,0.29076193105516096
115,2,5,10,50,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8531748800946327,0.0001,1000,93636,280908,7045301116,1,(HH:MM:SS): 03:01:25,3481,29.226272583007812,29.226272583007812,7032903116,2,(HH:MM:SS): 05:40:06,299821,20.732757568359375,,0.2906123245968279,,7048404116,2,(HH:MM:SS): 11:22:06,571911,20.01733398,,0.31509110758061226,,7049916116,2,(HH:MM:SS): 11:22:06,572631,20.01733398,,0.31509110758061226,,,0,00:00,0,,,,,7051235116,1,(HH:MM:SS): 03:00:46,3341,25.79021120071411,25.790117979049683,0.1175675540743239,0.11757074372720092
116,2,5,10,50,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,93636,280908,7045302117,1,(HH:MM:SS): 02:59:41,921,16.46502113342285,16.46502113342285,7045552117,1,(HH:MM:SS): 02:59:37,901,14.981973052024841,14.981977880001068,0.09007265,0.090072357,7033435117,1,(HH:MM:SS): 05:59:05,11,14.882912635803223,14.882680892944336,0.096089066,0.096103141,7034474117,1,(HH:MM:SS): 05:59:05,11,14.882912635803223,14.882680892944336,0.096089066,0.096103141,,0,00:00,0,,,,,7051236117,1,(HH:MM:SS): 02:59:38,1011,15.098312795162201,15.098312795162201,0.083006777,0.083006777
117,2,5,10,50,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4914472370989624,0.0001,1000,93636,280908,7028299118,1,(HH:MM:SS): 05:59:05,1,21.778306007385254,21.778306007385254,7032905118,1,(HH:MM:SS): 05:59:04,1,20.136125564575195,20.136125564575195,0.075404416,0.075404416,7033436118,1,(HH:MM:SS): 05:59:05,1,19.078880310058594,19.078880310058594,0.12395021432848158,0.12395021432848158,7034476118,1,(HH:MM:SS): 05:59:05,1,19.078880310058594,19.078880310058594,0.12395021432848158,0.12395021432848158,,0,00:00,0,,,,,7051237118,1,(HH:MM:SS): 03:00:11,2261,19.20815110206604,19.208237648010254,0.11801445458832506,0.11801048063625622
118,2,5,10,50,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489323,0.0001,1000,93636,280908,7028300119,1,(HH:MM:SS): 05:59:05,1,17.953142166137695,17.953142166137695,7032906119,1,(HH:MM:SS): 05:59:05,11,14.688285827636719,14.688119888305664,0.1818543132053498,0.18186355611834626,7033438119,2,(HH:MM:SS): 05:40:06,284871,11.840103149414062,,0.34049967187658864,,7034477119,2,(HH:MM:SS): 05:40:06,282641,11.840103149414062,,0.34049967187658864,,,0,00:00,0,,,,,7051238119,1,(HH:MM:SS): 03:00:03,1721,15.604181483387947,15.604436874389648,0.13083841597267795,0.13082419055189434
119,2,5,10,50,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.847358725,0.0001,1000,93636,280908,7028301120,1,(HH:MM:SS): 05:59:05,11,24.21327495574951,24.21291160583496,7032907120,1,(HH:MM:SS): 05:59:05,1,18.120018005371094,18.120018005371094,0.25164943451532384,0.251638204,7033439120,2,(HH:MM:SS): 05:40:06,286251,15.54168701171875,,0.3581336254545636,,7049920120,2,(HH:MM:SS): 11:22:06,570291,15.54168701171875,,0.3581336254545636,,,0,00:00,0,,,,,7051239120,1,(HH:MM:SS): 03:02:55,7591,15.835515975952148,15.83624267578125,0.34599858941460704,0.34595876226777517
120,2,5,15,75,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,207936,623808,7045306121,1,(HH:MM:SS): 03:00:51,991,16.06731414794922,16.06731414794922,7032908121,1,(HH:MM:SS): 05:59:04,1,15.234231948852539,15.234231948852539,0.0518495,0.0518495,7048409121,1,(HH:MM:SS): 03:01:24,1581,14.806175231933594,14.806365966796875,0.07849096,0.078479089,7034485121,1,(HH:MM:SS): 05:59:05,11,14.806365966796875,14.806175231933594,0.078479089,0.07849096,,0,00:00,0,,,,,7035428121,1,(HH:MM:SS): 05:59:05,1,14.572525024414062,14.572620391845703,0.093032918,0.093026983
121,2,5,15,75,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4860627487542881,0.0001,1000,207936,623808,7045307122,1,(HH:MM:SS): 03:03:04,2241,30.117446899414062,30.118316650390625,7032909122,1,(HH:MM:SS): 05:59:05,11,27.297714233398438,27.29785919189453,0.093624558,0.09364592,7033441122,2,(HH:MM:SS): 05:40:06,110501,27.357147216796875,,0.091651185,,7049922122,2,(HH:MM:SS): 11:22:06,223241,27.35772705078125,,0.091631932,,,0,00:00,0,,,,,7035429122,1,(HH:MM:SS): 05:59:05,1,28.181018829345703,28.181055068969727,0.064295891,0.064321708
122,2,5,15,75,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,207936,623808,7045308123,1,(HH:MM:SS): 03:02:14,1761,17.99144744873047,17.991256713867188,7045559123,2,(HH:MM:SS): 11:22:06,260551,15.485000610351562,,0.13931324011152693,,7048411123,2,(HH:MM:SS): 11:22:06,220471,13.2019043,,0.26621221919492827,,7049923123,2,(HH:MM:SS): 11:22:06,221781,13.2019043,,0.26621221919492827,,,0,00:00,0,,,,,7035430123,2,(HH:MM:SS): 05:40:06,111681,11.693954467773438,,0.35002703361709797,
123,2,5,15,75,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8450860111127163,0.0001,1000,207936,623808,7028372124,2,(HH:MM:SS): 05:40:06,88621,33.67848205566406,,7032911124,2,(HH:MM:SS): 05:40:06,130851,27.44177246,,0.185183809,,7048412124,2,(HH:MM:SS): 11:22:06,224541,25.563690185546875,,0.24094886036446045,,7049924124,2,(HH:MM:SS): 11:22:06,222561,25.561187744140625,,0.24102316423011907,,,0,00:00,0,,,,,7035431124,2,(HH:MM:SS): 05:40:06,136931,32.26335144042969,,0.042018836,
124,2,5,15,75,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,207936,623808,7045311125,1,(HH:MM:SS): 03:00:25,741,16.311359405517578,16.311264038085938,7032912125,1,(HH:MM:SS): 05:59:05,1,14.877891540527344,14.877891540527344,0.087881569,0.087876237,7033446125,1,(HH:MM:SS): 05:59:04,1,14.842987060546875,14.842987060546875,0.090021457,0.090016137,7034516125,1,(HH:MM:SS): 05:59:05,1,14.842987060546875,14.842987060546875,0.090021457,0.090016137,,0,00:00,0,,,,,7051245125,1,(HH:MM:SS): 03:01:17,1511,14.59801197052002,14.59801197052002,0.10504013751410514,0.10503490493229496
125,2,5,15,75,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4744682540382698,0.0001,1000,207936,623808,7028374126,1,(HH:MM:SS): 05:59:05,1,26.20220184326172,26.20220184326172,7045562126,1,(HH:MM:SS): 03:00:38,1191,24.545555114746094,24.545555114746094,0.063225478,0.063225478,7033447126,1,(HH:MM:SS): 05:59:07,31,23.106536865234375,23.10680389404297,0.1181452229299363,0.11813503184713375,7034517126,1,(HH:MM:SS): 05:59:07,31,23.106536865234375,23.10680389404297,0.1181452229299363,0.11813503184713375,,0,00:00,0,,,,,7051246126,1,(HH:MM:SS): 03:01:39,2161,23.652610778808594,23.652610778808594,0.097304459,0.097304459
126,2,5,15,75,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,207936,623808,7045313127,1,(HH:MM:SS): 03:01:28,1311,18.079471588134766,18.079566955566406,7045566127,2,(HH:MM:SS): 11:22:06,245391,14.35699462890625,,0.2058952299065815,,7048415127,2,(HH:MM:SS): 11:22:06,222811,13.66271973,,0.24429651276262415,,7034521127,2,(HH:MM:SS): 05:40:06,111351,13.66271973,,0.24429651276262415,,,0,00:00,0,,,,,7035434127,1,(HH:MM:SS): 05:59:05,1,12.890037894248962,12.890039384365082,0.28703458884780325,0.28703826723037484
127,2,5,15,75,"[4.0, 8.0]","[9.0, 18.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8398985033489325,0.0001,1000,207936,623808,7028376128,1,(HH:MM:SS): 05:59:05,1,29.007965087890625,29.007686614990234,7032915128,2,(HH:MM:SS): 05:40:06,114431,22.60308837890625,,0.22079717379617542,,7033454128,2,(HH:MM:SS): 05:40:06,110551,22.145278930664062,,0.23657937178404118,,7049928128,2,(HH:MM:SS): 11:22:06,224211,22.145278930664062,,0.23657937178404118,,,0,00:00,0,,,,,7051248128,1,(HH:MM:SS): 03:05:33,5481,24.491991817951202,24.491991817951202,0.15568045729014668,0.15567235184847408
128,2,5,15,75,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4474633473975322,0.0001,1000,207936,623808,7028438129,1,(HH:MM:SS): 05:59:05,1,16.06731414794922,16.06731414794922,7032916129,1,(HH:MM:SS): 05:59:05,1,15.234220027923584,15.234220027923584,0.051850242,0.051850242,7048417129,1,(HH:MM:SS): 03:01:25,1601,14.771842956542969,14.77203369140625,0.080627738,0.080615867,7049929129,1,(HH:MM:SS): 03:01:26,1601,14.771842956542969,14.77203369140625,0.080627738,0.080615867,,0,00:00,0,,,,,7051249129,1,(HH:MM:SS): 03:00:37,1061,14.84001874923706,14.84001874923706,0.076384602,0.076384602
129,2,5,15,75,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4616515209041428,0.0001,1000,207936,623808,7045316130,1,(HH:MM:SS): 03:00:40,861,20.99400520324707,20.994272232055664,7045569130,1,(HH:MM:SS): 03:01:10,1411,19.922752380371094,19.922819137573242,0.051026606,0.051035496,7048418130,1,(HH:MM:SS): 03:02:14,2161,18.789215087890625,18.789215087890625,0.10501998518202892,0.10503136854623561,7034535130,1,(HH:MM:SS): 05:59:06,21,18.789215087890625,18.789215087890625,0.10501998518202892,0.10503136854623561,,0,00:00,0,,,,,7051250130,1,(HH:MM:SS): 03:01:38,2181,18.88387680053711,18.88387680053711,0.10051099741480461,0.10052243812939804
130,2,5,15,75,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.825919328,0.0001,1000,207936,623808,7028440131,1,(HH:MM:SS): 05:59:06,11,17.99144744873047,17.991256713867188,7045570131,2,(HH:MM:SS): 11:22:06,223981,15.485382080078125,,0.13929203727458733,,7033457131,2,(HH:MM:SS): 05:40:06,107931,13.19427490234375,,0.2666362759337199,,7049931131,2,(HH:MM:SS): 11:22:06,222811,13.19427490234375,,0.2666362759337199,,,0,00:00,0,,,,,7035440131,1,(HH:MM:SS): 05:59:07,31,16.01315737,16.013193130493164,0.10995724978002057,0.109945826
131,2,5,15,75,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8336335688535107,0.0001,1000,207936,623808,7045318132,1,(HH:MM:SS): 03:02:05,1651,23.840866088867188,23.840866088867188,7032919132,1,(HH:MM:SS): 05:59:05,1,19.35932159423828,19.35932159423828,0.1879774198606662,0.1879774198606662,7048420132,2,(HH:MM:SS): 11:22:06,222491,17.240447998046875,,0.2768531170896709,,7034548132,2,(HH:MM:SS): 05:40:06,110881,17.240447998046875,,0.2768531170896709,,,0,00:00,0,,,,,7035441132,1,(HH:MM:SS): 05:59:05,11,16.47674560546875,16.47674560546875,0.3088864496763065,0.3088864496763065
132,2,5,20,100,"[4.0, 4.0]","[3.4999999999999996, 10.5]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,367236,1101708,7045321133,1,(HH:MM:SS): 03:03:09,1071,15.812759399414062,15.812873840332031,7032920133,1,(HH:MM:SS): 05:59:05,1,14.986610412597656,14.986410140991211,0.052245719,0.052265243350823234,7048421133,1,(HH:MM:SS): 03:04:30,1831,14.668350219726562,14.668350219726562,0.072372516,0.072379229,7049933133,1,(HH:MM:SS): 03:04:35,1831,14.668350219726562,14.668350219726562,0.072372516,0.072379229,,0,00:00,0,,,,,7035442133,1,(HH:MM:SS): 05:59:05,1,14.499893188476562,14.499893188476562,0.08302575,0.083032386
133,2,5,20,100,"[4.0, 8.0]","[3.4999999999999996, 21.0]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4649785217469997,0.0001,1000,367236,1101708,7028512134,1,(HH:MM:SS): 05:59:05,1,29.644855499267578,29.644855499267578,7045574134,1,(HH:MM:SS): 03:02:53,1571,27.189926147460938,27.189926147460938,0.082811311,0.082811311,7033468134,2,(HH:MM:SS): 05:40:07,53641,26.84014892578125,,0.094610229,,7049934134,2,(HH:MM:SS): 11:22:06,109841,26.84014892578125,,0.094610229,,,0,00:00,0,,,,,7051255134,1,(HH:MM:SS): 03:02:52,1701,27.412785530090332,27.412785530090332,0.07529367,0.07529367
134,2,5,20,100,"[4.0, 4.0]","[4.5, 13.5]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,367236,1101708,7028513135,1,(HH:MM:SS): 05:59:05,1,17.943878173828125,17.944107055664062,7045575135,2,(HH:MM:SS): 11:22:06,136501,16.034088134765625,,0.10643128651241103,,7033479135,2,(HH:MM:SS): 05:40:06,54611,13.95263672,,0.22242914360060206,,7049935135,2,(HH:MM:SS): 11:22:07,108421,13.95263672,,0.22242914360060206,,,0,00:00,0,,,,,7051256135,2,(HH:MM:SS): 11:22:07,108971,12.608184814453125,,0.29735452435011095,
135,2,5,20,100,"[4.0, 8.0]","[4.5, 27.0]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8353186087841584,0.0001,1000,367236,1101708,7028514136,2,(HH:MM:SS): 05:40:06,42481,33.403587341308594,,7032925136,2,(HH:MM:SS): 05:40:06,66501,28.661041259765625,,0.1419771485345256,,7048424136,2,(HH:MM:SS): 11:22:06,109761,27.16094970703125,,0.18688524590163935,,7049936136,2,(HH:MM:SS): 11:22:07,108421,27.16094970703125,,0.18688524590163935,,,0,00:00,0,,,,,7035446136,2,(HH:MM:SS): 05:40:06,72361,32.09333038330078,,0.039225037,
136,2,5,20,100,"[4.0, 4.0]","[7.0, 7.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,367236,1101708,7028585137,1,(HH:MM:SS): 05:59:05,1,15.942535400390625,15.942535400390625,7032926137,1,(HH:MM:SS): 05:59:05,1,14.705429077148438,14.705429077148438,0.077597841,0.077597841,7048425137,1,(HH:MM:SS): 03:04:10,1721,14.678878784179688,14.678878784179688,0.079263215,0.079263215,7034556137,1,(HH:MM:SS): 05:59:07,11,14.678878784179688,14.678878784179688,0.079263215,0.079263215,,0,00:00,0,,,,,7035447137,1,(HH:MM:SS): 05:59:05,1,14.495444297790527,14.495329856872559,0.090769195,0.090776373
137,2,5,20,100,"[4.0, 8.0]","[7.0, 14.0]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4547378493417362,0.0001,1000,367236,1101708,7028586138,1,(HH:MM:SS): 05:59:07,11,25.39093017578125,25.39093017578125,7045578138,1,(HH:MM:SS): 03:02:57,1491,24.06677246,24.06677246,0.052150815,0.052150815,7033493138,1,(HH:MM:SS): 05:59:17,71,22.67608642578125,22.67608642578125,0.10692179180538695,0.10692179180538695,7034557138,1,(HH:MM:SS): 05:59:17,71,22.67608642578125,22.67608642578125,0.10692179180538695,0.10692179180538695,,0,00:00,0,,,,,7035448138,1,(HH:MM:SS): 05:59:05,1,23.089675903320312,23.08929443359375,0.090632925,0.090647949
138,2,5,20,100,"[4.0, 4.0]","[9.0, 9.0]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,367236,1101708,7028587139,1,(HH:MM:SS): 05:59:05,1,18.014602661132812,18.014602661132812,7032932139,2,(HH:MM:SS): 05:40:06,61221,14.83886719,,0.17628673434383219,,7033501139,2,(HH:MM:SS): 05:40:07,54171,14.3371582,,0.20413686203260192,,7034572139,2,(HH:MM:SS): 05:40:06,54271,14.3371582,,0.20413686203260192,,,0,00:00,0,,,,,7035449139,1,(HH:MM:SS): 05:59:05,1,13.230076432228088,13.23007732629776,0.2655915491951161,0.26559149956484174
